0	0	-1	0.5	0.1
0	1	-1	0.562667	0.1
0	2	-1	0.624345	0.1
0	3	-1	0.684062	0.1
0	4	-1	0.740877	0.1
0	5	-1	0.793893	0.1
0	6	-1	0.842274	0.1
0	7	-1	0.885257	0.1
0	8	-1	0.922164	0.1
0	9	-1	0.952414	0.1
0	10	-1	0.975528	0.1
0	11	-1	0.991144	0.1
0	12	-1	0.999013	0.1
0	13	-1	0.999013	0.1
0	14	-1	0.991144	0.1
0	15	-1	0.975528	0.1
0	16	-1	0.952414	0.1
0	17	-1	0.922164	0.1
0	18	-1	0.885257	0.1
0	19	-1	0.842274	0.1
0	20	-1	0.793893	0.1
0	21	-1	0.740877	0.1
0	22	-1	0.684062	0.1
0	23	-1	0.624345	0.1
0	24	-1	0.562667	0.1
0	25	-1	0.5	0.1
0	26	-1	0.437333	0.1
0	27	-1	0.375655	0.1
0	28	-1	0.315938	0.1
0	29	-1	0.259123	0.1
0	30	-1	0.206107	0.1
0	31	-1	0.157726	0.1
0	32	-1	0.114743	0.1
0	33	-1	0.077836	0.1
0	34	-1	0.0475865	0.1
0	35	-1	0.0244717	0.1
0	36	-1	0.00885637	0.1
0	37	-1	0.000986636	0.1
0	38	-1	0.000986636	0.1
0	39	-1	0.00885637	0.1
0	40	-1	0.0244717	0.1
0	41	-1	0.0475865	0.1
0	42	-1	0.077836	0.1
0	43	-1	0.114743	0.1
0	44	-1	0.157726	0.1
0	45	-1	0.206107	0.1
0	46	-1	0.259123	0.1
0	47	-1	0.315938	0.1
0	48	-1	0.375655	0.1
0	49	-1	0.437333	0.1
0	0	0	0.0261572	0
0	0	1	0.0384463	0.136158
0	0	2	0.0399169	0.148639
0	0	3	0.0506385	0.284797
0	1	0	0.0251089	0
0	1	1	0.0381404	0.136158
0	1	2	0.0384209	0.148639
0	1	3	0.0523303	0.284797
0	2	0	0.024253	0
0	2	1	0.0379035	0.136158
0	2	2	0.0370011	0.148639
0	2	3	0.0541818	0.284797
0	3	0	0.023578	0
0	3	1	0.0377387	0.136158
0	3	2	0.0356217	0.148639
0	3	3	0.0561641	0.284797
0	4	0	0.0230625	0
0	4	1	0.0376636	0.136158
0	4	2	0.0342619	0.148639
0	4	3	0.0582002	0.284797
0	5	0	0.0226844	0
0	5	1	0.0376899	0.136158
0	5	2	0.0329451	0.148639
0	5	3	0.0601711	0.284797
0	6	0	0.0224232	0
0	6	1	0.0378073	0.136158
0	6	2	0.0317318	0.148639
0	6	3	0.0619511	0.284797
0	7	0	0.0222587	0
0	7	1	0.0379853	0.136158
0	7	2	0.0306864	0.148639
0	7	3	0.0634516	0.284797
0	8	0	0.0221677	0
0	8	1	0.0381863	0.136158
0	8	2	0.0298451	0.148639
0	8	3	0.0646429	0.284797
0	9	0	0.0221266	0
0	9	1	0.0383785	0.136158
0	9	2	0.0292091	0.148639
0	9	3	0.0655415	0.284797
0	10	0	0.0221142	0
0	10	1	0.0385401	0.136158
0	10	2	0.0287564	0.148639
0	10	3	0.0661848	0.284797
0	11	0	0.0221145	0
0	11	1	0.0386586	0.136158
0	11	2	0.0284589	0.148639
0	11	3	0.0666102	0.284797
0	12	0	0.0221171	0
0	12	1	0.0387273	0.136158
0	12	2	0.0282924	0.148639
0	12	3	0.066847	0.284797
0	13	0	0.0221165	0
0	13	1	0.038744	0.136158
0	13	2	0.0282409	0.148639
0	13	3	0.0669138	0.284797
0	14	0	0.0221112	0
0	14	1	0.0387095	0.136158
0	14	2	0.0282965	0.148639
0	14	3	0.0668209	0.284797
0	15	0	0.0221039	0
0	15	1	0.0386275	0.136158
0	15	2	0.0284587	0.148639
0	15	3	0.0665711	0.284797
0	16	0	0.0221007	0
0	16	1	0.0385043	0.136158
0	16	2	0.0287337	0.148639
0	16	3	0.0661615	0.284797
0	17	0	0.0221118	0
0	17	1	0.0383498	0.136158
0	17	2	0.0291327	0.148639
0	17	3	0.0655849	0.284797
0	18	0	0.022151	0
0	18	1	0.0381778	0.136158
0	18	2	0.0296705	0.148639
0	18	3	0.0648306	0.284797
0	19	0	0.0222369	0
0	19	1	0.0380067	0.136158
0	19	2	0.0303632	0.148639
0	19	3	0.0638866	0.284797
0	20	0	0.0223917	0
0	20	1	0.0378592	0.136158
0	20	2	0.0312253	0.148639
0	20	3	0.0627419	0.284797
0	21	0	0.022641	0
0	21	1	0.0377614	0.136158
0	21	2	0.0322652	0.148639
0	21	3	0.06139	0.284797
0	22	0	0.0230124	0
0	22	1	0.0377398	0.136158
0	22	2	0.0334803	0.148639
0	22	3	0.0598346	0.284797
0	23	0	0.0235332	0
0	23	1	0.0378171	0.136158
0	23	2	0.0348539	0.148639
0	23	3	0.0580948	0.284797
0	24	0	0.0242276	0
0	24	1	0.038007	0.136158
0	24	2	0.036355	0.148639
0	24	3	0.0562109	0.284797
0	25	0	0.025114	0
0	25	1	0.0383095	0.136158
0	25	2	0.037943	0.148639
0	25	3	0.0542444	0.284797
0	26	0	0.0262027	0
0	26	1	0.0387109	0.136158
0	26	2	0.0395767	0.148639
0	26	3	0.0522722	0.284797
0	27	0	0.0274925	0
0	27	1	0.0391878	0.136158
0	27	2	0.0412215	0.148639
0	27	3	0.0503727	0.284797
0	28	0	0.028968	0
0	28	1	0.0397139	0.136158
0	28	2	0.0428494	0.148639
0	28	3	0.0486118	0.284797
0	29	0	0.0305977	0
0	29	1	0.0402652	0.136158
0	29	2	0.044432	0.148639
0	29	3	0.0470341	0.284797
0	30	0	0.0323355	0
0	30	1	0.0408235	0.136158
0	30	2	0.0459332	0.148639
0	30	3	0.045663	0.284797
0	31	0	0.0341248	0
0	31	1	0.0413747	0.136158
0	31	2	0.047309	0.148639
0	31	3	0.0445048	0.284797
0	32	0	0.0359029	0
0	32	1	0.0419058	0.136158
0	32	2	0.048515	0.148639
0	32	3	0.0435537	0.284797
0	33	0	0.0376027	0
0	33	1	0.042402	0.136158
0	33	2	0.0495176	0.148639
0	33	3	0.0427952	0.284797
0	34	0	0.0391522	0
0	34	1	0.0428457	0.136158
0	34	2	0.0503013	0.148639
0	34	3	0.0422104	0.284797
0	35	0	0.0404752	0
0	35	1	0.0432184	0.136158
0	35	2	0.0508691	0.148639
0	35	3	0.0417791	0.284797
0	36	0	0.0414969	0
0	36	1	0.0435044	0.136158
0	36	2	0.0512373	0.148639
0	36	3	0.041484	0.284797
0	37	0	0.0421511	0
0	37	1	0.0436924	0.136158
0	37	2	0.0514283	0.148639
0	37	3	0.0413126	0.284797
0	38	0	0.0423895	0
0	38	1	0.0437758	0.136158
0	38	2	0.0514627	0.148639
0	38	3	0.0412582	0.284797
0	39	0	0.042188	0
0	39	1	0.0437514	0.136158
0	39	2	0.0513552	0.148639
0	39	3	0.0413192	0.284797
0	40	0	0.0415509	0
0	40	1	0.0436171	0.136158
0	40	2	0.0511116	0.148639
0	40	3	0.0414988	0.284797
0	41	0	0.0405123	0
0	41	1	0.0433711	0.136158
0	41	2	0.050729	0.148639
0	41	3	0.0418032	0.284797
0	42	0	0.0391342	0
0	42	1	0.0430115	0.136158
0	42	2	0.0501959	0.148639
0	42	3	0.0422394	0.284797
0	43	0	0.0375026	0
0	43	1	0.042539	0.136158
0	43	2	0.0494939	0.148639
0	43	3	0.0428131	0.284797
0	44	0	0.0357181	0
0	44	1	0.0419627	0.136158
0	44	2	0.0486016	0.148639
0	44	3	0.0435261	0.284797
0	45	0	0.033882	0
0	45	1	0.0413066	0.136158
0	45	2	0.0475031	0.148639
0	45	3	0.0443764	0.284797
0	46	0	0.032081	0
0	46	1	0.0406131	0.136158
0	46	2	0.0461991	0.148639
0	46	3	0.0453601	0.284797
0	47	0	0.030377	0
0	47	1	0.0399382	0.136158
0	47	2	0.0447189	0.148639
0	47	3	0.0464746	0.284797
0	48	0	0.0288073	0
0	48	1	0.0393358	0.136158
0	48	2	0.0431242	0.148639
0	48	3	0.0477211	0.284797
0	49	0	0.0273947	0
0	49	1	0.0388382	0.136158
0	49	2	0.0414979	0.148639
0	49	3	0.0491058	0.284797
1	0	-1	0.5	0.1
1	1	-1	0.562667	0.1
1	2	-1	0.624345	0.1
1	3	-1	0.684062	0.1
1	4	-1	0.740877	0.1
1	5	-1	0.793893	0.1
1	6	-1	0.842274	0.1
1	7	-1	0.885257	0.1
1	8	-1	0.922164	0.1
1	9	-1	0.952414	0.1
1	10	-1	0.975528	0.1
1	11	-1	0.991144	0.1
1	12	-1	0.999013	0.1
1	13	-1	0.999013	0.1
1	14	-1	0.991144	0.1
1	15	-1	0.975528	0.1
1	16	-1	0.952414	0.1
1	17	-1	0.922164	0.1
1	18	-1	0.885257	0.1
1	19	-1	0.842274	0.1
1	20	-1	0.793893	0.1
1	21	-1	0.740877	0.1
1	22	-1	0.684062	0.1
1	23	-1	0.624345	0.1
1	24	-1	0.562667	0.1
1	25	-1	0.5	0.1
1	26	-1	0.437333	0.1
1	27	-1	0.375655	0.1
1	28	-1	0.315938	0.1
1	29	-1	0.259123	0.1
1	30	-1	0.206107	0.1
1	31	-1	0.157726	0.1
1	32	-1	0.114743	0.1
1	33	-1	0.077836	0.1
1	34	-1	0.0475865	0.1
1	35	-1	0.0244717	0.1
1	36	-1	0.00885637	0.1
1	37	-1	0.000986636	0.1
1	38	-1	0.000986636	0.1
1	39	-1	0.00885637	0.1
1	40	-1	0.0244717	0.1
1	41	-1	0.0475865	0.1
1	42	-1	0.077836	0.1
1	43	-1	0.114743	0.1
1	44	-1	0.157726	0.1
1	45	-1	0.206107	0.1
1	46	-1	0.259123	0.1
1	47	-1	0.315938	0.1
1	48	-1	0.375655	0.1
1	49	-1	0.437333	0.1
1	0	0	0.0271194	0
1	0	1	0.034821	0.157698
1	0	2	0.0400054	0.152949
1	0	3	0.0423128	0.310647
1	1	0	0.0259281	0
1	1	1	0.03435	0.157698
1	1	2	0.0388359	0.152949
1	1	3	0.0438401	0.310647
1	2	0	0.0249705	0
1	2	1	0.0339423	0.157698
1	2	2	0.0375408	0.152949
1	2	3	0.0456843	0.310647
1	3	0	0.0242272	0
1	3	1	0.0336134	0.157698
1	3	2	0.036106	0.152949
1	3	3	0.0477528	0.310647
1	4	0	0.0236718	0
1	4	1	0.0333769	0.157698
1	4	2	0.0345781	0.152949
1	4	3	0.049905	0.310647
1	5	0	0.0232817	0
1	5	1	0.0332343	0.157698
1	5	2	0.0330588	0.152949
1	5	3	0.0519666	0.310647
1	6	0	0.0230348	0
1	6	1	0.0331723	0.157698
1	6	2	0.0316712	0.152949
1	6	3	0.0537745	0.310647
1	7	0	0.0229027	0
1	7	1	0.0331679	0.157698
1	7	2	0.0305108	0.152949
1	7	3	0.0552299	0.310647
1	8	0	0.0228511	0
1	8	1	0.0331967	0.157698
1	8	2	0.0296148	0.152949
1	8	3	0.0563195	0.310647
1	9	0	0.0228472	0
1	9	1	0.0332392	0.157698
1	9	2	0.0289666	0.152949
1	9	3	0.0570905	0.310647
1	10	0	0.0228651	0
1	10	1	0.0332822	0.157698
1	10	2	0.0285241	0.152949
1	10	3	0.05761	0.310647
1	11	0	0.0228877	0
1	11	1	0.0333177	0.157698
1	11	2	0.0282437	0.152949
1	11	3	0.0579364	0.310647
1	12	0	0.022905	0
1	12	1	0.0333413	0.157698
1	12	2	0.0280921	0.152949
1	12	3	0.0581104	0.310647
1	13	0	0.0229125	0
1	13	1	0.0333514	0.157698
1	13	2	0.0280493	0.152949
1	13	3	0.058156	0.310647
1	14	0	0.02291	0
1	14	1	0.0333488	0.157698
1	14	2	0.0281062	0.152949
1	14	3	0.0580843	0.310647
1	15	0	0.0229012	0
1	15	1	0.0333371	0.157698
1	15	2	0.0282634	0.152949
1	15	3	0.0578961	0.310647
1	16	0	0.0228941	0
1	16	1	0.0333224	0.157698
1	16	2	0.0285295	0.152949
1	16	3	0.0575839	0.310647
1	17	0	0.0229005	0
1	17	1	0.0333136	0.157698
1	17	2	0.0289195	0.152949
1	17	3	0.0571329	0.310647
1	18	0	0.0229368	0
1	18	1	0.0333219	0.157698
1	18	2	0.0294532	0.152949
1	18	3	0.0565214	0.310647
1	19	0	0.0230239	0
1	19	1	0.0333602	0.157698
1	19	2	0.0301523	0.152949
1	19	3	0.0557218	0.310647
1	20	0	0.0231866	0
1	20	1	0.0334417	0.157698
1	20	2	0.0310365	0.152949
1	20	3	0.0547039	0.310647
1	21	0	0.0234526	0
1	21	1	0.0335778	0.157698
1	21	2	0.0321172	0.152949
1	21	3	0.0534401	0.310647
1	22	0	0.0238506	0
1	22	1	0.0337755	0.157698
1	22	2	0.0333901	0.152949
1	22	3	0.0519167	0.310647
1	23	0	0.0244085	0
1	23	1	0.0340363	0.157698
1	23	2	0.0348289	0.152949
1	23	3	0.0501488	0.310647
1	24	0	0.0251507	0
1	24	1	0.0343562	0.157698
1	24	2	0.0363829	0.152949
1	24	3	0.0481966	0.310647
1	25	0	0.0260961	0
1	25	1	0.0347291	0.157698
1	25	2	0.0379833	0.152949
1	25	3	0.0461715	0.310647
1	26	0	0.0272547	0
1	26	1	0.0351511	0.157698
1	26	2	0.0395577	0.152949
1	26	3	0.0442205	0.310647
1	27	0	0.028623	0
1	27	1	0.0356216	0.157698
1	27	2	0.0410471	0.152949
1	27	3	0.0424894	0.310647
1	28	0	0.0301796	0
1	28	1	0.0361425	0.157698
1	28	2	0.0424177	0.152949
1	28	3	0.0410822	0.310647
1	29	0	0.0318823	0
1	29	1	0.0367139	0.157698
1	29	2	0.043661	0.152949
1	29	3	0.0400398	0.310647
1	30	0	0.0336702	0
1	30	1	0.0373321	0.157698
1	30	2	0.0447863	0.152949
1	30	3	0.0393476	0.310647
1	31	0	0.035472	0
1	31	1	0.037989	0.157698
1	31	2	0.0458101	0.152949
1	31	3	0.0389582	0.310647
1	32	0	0.0372149	0
1	32	1	0.0386726	0.157698
1	32	2	0.0467474	0.152949
1	32	3	0.0388129	0.310647
1	33	0	0.038832	0
1	33	1	0.039365	0.157698
1	33	2	0.0476045	0.152949
1	33	3	0.0388534	0.310647
1	34	0	0.0402633	0
1	34	1	0.0400397	0.157698
1	34	2	0.0483757	0.152949
1	34	3	0.0390242	0.310647
1	35	0	0.041454	0
1	35	1	0.0406619	0.157698
1	35	2	0.0490435	0.152949
1	35	3	0.0392725	0.310647
1	36	0	0.0423528	0
1	36	1	0.0411906	0.157698
1	36	2	0.0495825	0.152949
1	36	3	0.0395486	0.310647
1	37	0	0.0429152	0
1	37	1	0.0415858	0.157698
1	37	2	0.0499654	0.152949
1	37	3	0.0398098	0.310647
1	38	0	0.0431083	0
1	38	1	0.0418132	0.157698
1	38	2	0.0501678	0.152949
1	38	3	0.0400229	0.310647
1	39	0	0.0429165	0
1	39	1	0.0418487	0.157698
1	39	2	0.050171	0.152949
1	39	3	0.040167	0.310647
1	40	0	0.0423464	0
1	40	1	0.0416803	0.157698
1	40	2	0.0499621	0.152949
1	40	3	0.0402329	0.310647
1	41	0	0.0414274	0
1	41	1	0.041308	0.157698
1	41	2	0.0495339	0.152949
1	41	3	0.0402217	0.310647
1	42	0	0.0402097	0
1	42	1	0.0407463	0.157698
1	42	2	0.0488863	0.152949
1	42	3	0.0401433	0.310647
1	43	0	0.0387572	0
1	43	1	0.0400254	0.157698
1	43	2	0.0480299	0.152949
1	43	3	0.0400169	0.310647
1	44	0	0.037138	0
1	44	1	0.0391928	0.157698
1	44	2	0.0469927	0.152949
1	44	3	0.0398735	0.310647
1	45	0	0.0354143	0
1	45	1	0.0383103	0.157698
1	45	2	0.0458246	0.152949
1	45	3	0.0397608	0.310647
1	46	0	0.0336394	0
1	46	1	0.0374447	0.157698
1	46	2	0.0445951	0.152949
1	46	3	0.0397472	0.310647
1	47	0	0.0318626	0
1	47	1	0.0366503	0.157698
1	47	2	0.0433762	0.152949
1	47	3	0.0399188	0.310647
1	48	0	0.0301399	0
1	48	1	0.035954	0.157698
1	48	2	0.0422144	0.152949
1	48	3	0.0403638	0.310647
1	49	0	0.0285374	0
1	49	1	0.035351	0.157698
1	49	2	0.0411075	0.152949
1	49	3	0.0411511	0.310647
2	0	-1	0.5	0.1
2	1	-1	0.562667	0.1
2	2	-1	0.624345	0.1
2	3	-1	0.684062	0.1
2	4	-1	0.740877	0.1
2	5	-1	0.793893	0.1
2	6	-1	0.842274	0.1
2	7	-1	0.885257	0.1
2	8	-1	0.922164	0.1
2	9	-1	0.952414	0.1
2	10	-1	0.975528	0.1
2	11	-1	0.991144	0.1
2	12	-1	0.999013	0.1
2	13	-1	0.999013	0.1
2	14	-1	0.991144	0.1
2	15	-1	0.975528	0.1
2	16	-1	0.952414	0.1
2	17	-1	0.922164	0.1
2	18	-1	0.885257	0.1
2	19	-1	0.842274	0.1
2	20	-1	0.793893	0.1
2	21	-1	0.740877	0.1
2	22	-1	0.684062	0.1
2	23	-1	0.624345	0.1
2	24	-1	0.562667	0.1
2	25	-1	0.5	0.1
2	26	-1	0.437333	0.1
2	27	-1	0.375655	0.1
2	28	-1	0.315938	0.1
2	29	-1	0.259123	0.1
2	30	-1	0.206107	0.1
2	31	-1	0.157726	0.1
2	32	-1	0.114743	0.1
2	33	-1	0.077836	0.1
2	34	-1	0.0475865	0.1
2	35	-1	0.0244717	0.1
2	36	-1	0.00885637	0.1
2	37	-1	0.000986636	0.1
2	38	-1	0.000986636	0.1
2	39	-1	0.00885637	0.1
2	40	-1	0.0244717	0.1
2	41	-1	0.0475865	0.1
2	42	-1	0.077836	0.1
2	43	-1	0.114743	0.1
2	44	-1	0.157726	0.1
2	45	-1	0.206107	0.1
2	46	-1	0.259123	0.1
2	47	-1	0.315938	0.1
2	48	-1	0.375655	0.1
2	49	-1	0.437333	0.1
2	0	0	0.0317571	0
2	0	1	0.0389496	0.276322
2	0	2	0.046904	0.143462
2	0	3	0.0470045	0.419784
2	1	0	0.0307804	0
2	1	1	0.0392791	0.276322
2	1	2	0.0444289	0.143462
2	1	3	0.0498157	0.419784
2	2	0	0.0300753	0
2	2	1	0.0396338	0.276322
2	2	2	0.0417519	0.143462
2	2	3	0.0528705	0.419784
2	3	0	0.0297345	0
2	3	1	0.0399795	0.276322
2	3	2	0.0392253	0.143462
2	3	3	0.0558944	0.419784
2	4	0	0.0297904	0
2	4	1	0.0402758	0.276322
2	4	2	0.0372142	0.143462
2	4	3	0.0585409	0.419784
2	5	0	0.0301521	0
2	5	1	0.0404989	0.276322
2	5	2	0.0358935	0.143462
2	5	3	0.0605718	0.419784
2	6	0	0.0306563	0
2	6	1	0.0406568	0.276322
2	6	2	0.0351793	0.143462
2	6	3	0.0619729	0.419784
2	7	0	0.0311695	0
2	7	1	0.0407758	0.276322
2	7	2	0.0348633	0.143462
2	7	3	0.0628818	0.419784
2	8	0	0.0316237	0
2	8	1	0.0408769	0.276322
2	8	2	0.0347617	0.143462
2	8	3	0.0634584	0.419784
2	9	0	0.0319943	0
2	9	1	0.0409666	0.276322
2	9	2	0.0347596	0.143462
2	9	3	0.0638221	0.419784
2	10	0	0.0322749	0
2	10	1	0.0410419	0.276322
2	10	2	0.0347941	0.143462
2	10	3	0.0640495	0.419784
2	11	0	0.0324653	0
2	11	1	0.0410969	0.276322
2	11	2	0.0348327	0.143462
2	11	3	0.0641868	0.419784
2	12	0	0.0325672	0
2	12	1	0.0411269	0.276322
2	12	2	0.034859	0.143462
2	12	3	0.064261	0.419784
2	13	0	0.0325822	0
2	13	1	0.0411287	0.276322
2	13	2	0.0348657	0.143462
2	13	3	0.0642859	0.419784
2	14	0	0.032512	0
2	14	1	0.0411014	0.276322
2	14	2	0.0348518	0.143462
2	14	3	0.0642653	0.419784
2	15	0	0.0323575	0
2	15	1	0.0410456	0.276322
2	15	2	0.0348215	0.143462
2	15	3	0.064195	0.419784
2	16	0	0.0321204	0
2	16	1	0.0409636	0.276322
2	16	2	0.0347847	0.143462
2	16	3	0.0640619	0.419784
2	17	0	0.0318038	0
2	17	1	0.0408594	0.276322
2	17	2	0.0347586	0.143462
2	17	3	0.0638433	0.419784
2	18	0	0.0314147	0
2	18	1	0.0407389	0.276322
2	18	2	0.0347701	0.143462
2	18	3	0.0635038	0.419784
2	19	0	0.030967	0
2	19	1	0.0406098	0.276322
2	19	2	0.0348607	0.143462
2	19	3	0.0629926	0.419784
2	20	0	0.0304868	0
